,question,target
10051,Some questions about Hodge-Deligne polynomials,0
564,Do wolves bury food like dogs?,1
6433,Analyzing the time complexity of nested loops,2
3632,Parasite - host equations,1
10416,What is the series representation of $\frac{1}{\gamma}$?,0
4624,Is this PHP email validation comprehensive and complete?,2
10249,solving an optimal stopping problem,0
9510,Proving that $T(X)$ is a sufficient statistic for $\theta$,0
1052,Biological term for close species rivalry,1
6708,ANSI colors cross platform,2
7484,Longest common sub-sequences with a condition,2
430,Are bears related to dogs in a similar way to how cats are related to 'panthers'?,1
5064,How the conditional random fields algorithm work?,2
7935,How to prove existence of the language,2
1185,Does the apical bud grow back after being removed?,1
5202,remove duplicates in a sorted array if duplicates are allowed at most twice,2
9387,finite Galois extension question,0
10840,Compute or approximate the inverse of $\mathbf{A} + \mathbf{u}\mathbf{v} + \lambda \mathbf{I}$,0
10801,Relation with sum of modulus of complex numbers,0
1026,Image Dataset for Cardiac cells for Mus musculus?,1
2115,What term describes insects that must eat protein to reproduce?,1
6287,on() event handler for multiple objects,2
9114,prove that $\frac{|z-a|}{|\overline{a}z-1|}=1$ if |z|=1 and a $\in \mathbb{C}$,0
11391,Solve $f ' (x) + f '' (x)/2 = \sqrt f(x)$,0
3238,Improving throughput of CFU plating?,1
3016,Daphnis Nerii not moving,1
10269,"Can a Case Function Take Logical Expression? Or, Can I Call It a Boolean/Logical Case Function?",0
222,Why is it difficult to bend the waist while keeping the knees straight?,1
4776,Solving the Size-Constrained Weighted Set Cover Problem,2
3899,Will an 11W UVC lamp kill bacteria?,1
9499,Help showing this is an element of $(\mathbb{Z}/p^n\mathbb{Z})^{\times}$,0
3315,What does 'pedigree information' mean?,1
11200,Morphism is a retraction of another morphism?,0
5227,"How is Eventual Consistency (EC) better than Strong Consistency (SC) when N = 3, R=W=2 when SC gives better consistency gurantee in same config?",2
1766,What is the literal meaning of the scientific name for the cactus wren?,1
9675,"Probability, Variable change, diffeomorphism",0
3836,How do geneticists compute the percentage of DNA shared between species?,1
5867,Can one get Turing-completeness without nontermination?,2
379,Changing the definition of life?,1
1149,Metabolic control theory: proof of the summation theorem?,1
11129,A function similar to a rotated-sin,0
4412,Obtaining an acyclic graph by removing edges using an algorithm that decides ACYCLIC,2
9163,Let $L$ be a probability generator is it true that $L_\epsilon = L (I - \epsilon L)^{-1}$ is also a generator?,0
10830,"Pinter's Abstract Algebra, Chapter 27, Exercise G2.",0
10529,Basic Feasible solution,0
898,Diffusion coefficients of glucose in mammal tissues?,1
7859,Implementing 3Blue1Brown's description of Fourier transform in Python+numpy,2
3762,What causes the tonotopic organization of the inner ear?,1
3065,Is O4I2 sufficient to reprogram cells (ie induce pluripotency)?,1
5285,Simple string tokenizer wrapper,2
8214,Proof that each element of finite arbitrary group belongs to unique conjugacy class - question on step which takes inverse of a product,0
7991,Explaining why a grammar is not LL(1),2
4421,Generate dynamic surveys using Python Flask,2
11532,"Compute two steps of the Jacobi and Gauss-Seidel methods starting with $(0,0)^T$",0
9301,"$N\trianglelefteq G$, $A$ a conjugacy class in $G$ such that $A\subseteq N$, prove $A$ is a union of conjugacy classes",0
2644,Do dogs have something different about their physiology that allows them to pant without hyperventilating?,1
5951,"Very simple task scheduler (Task based, not Timer based)",2
8688,A function such that $f(x) > x f'(x)$.,0
11664,Definition for the graph (cosine wave) when velocity is plotted against displacemnt,0
6800,Making Anagram Problem Implementation,2
509,Does the term 'protein expression' refer to the production of proteins only or also their regulation?,1
6321,Correct name for a recursive descent parser that uses loops to handle left recursion?,2
6529,Bakery - Python 3.4.2,2
1609,Why are humans mostly right-handed?,1
7500,Calculating a jackpot winner based on probabilities,2
1644,What insect is this? (England),1
4817,"Login system, PDO and me - Part 2",2
2431,Does trapper/hunter harvest reflect abundance or community composition?,1
5181,Sum of all primes under 2 million,2
2133,What is the name of this yellow bumble bee that I photographed in New York City?,1
1804,When was it understood that a male haemophilia sufferer can't pass it on to his sons?,1
1294,Where can I find anthropometric data for different ethnicities?,1
8676,characteristic polynomial of the matrix of $g \in S_n$,0
2770,Propagation of tool use in primates?,1
4222,Variables for creating a 5x5 box,2
8581,"Martingale property of an stochastic integral, stopping time, stopping theorem",0
1063,How do we perceive weight?,1
7831,Optimizing large file reads with a custom line terminator in Python,2
1020,Role of processing bodies in mammalian development,1
7643,Balanced smileys check algorithm (part 2),2
2815,How are PPI networks constructed?,1
5502,Remove redundancies in similar properties,2
6901,Looking for a simple example of Transition Semantics,2
10987,Can a Matrix with positive entries have a negative eigenvalue?,0
4441,Lambda Calculus Reduction Examples,2
10256,"Inequality, how to know intuition behind it",0
8363,find all entire functions such that $f(0)=1$ and $\lvert f(z)\rvert \le 2 \lvert z^\frac{3}{2} \rvert-1$ for $\lvert z \rvert \ge 2$,0
3457,What is protein secondary structure?,1
681,How Does Green Tea Increase Metabolic Rate?,1
11851,Show $f$ is differentiable at the endpoint with $a$ with $f'(a)=c$,0
9342,"""Closed"" form for $\prod\limits_{i=1}^{n} i^{[(i,n)=1]}$?",0
8993,If the unit sphere of a normed space is homogeneous is the space an inner product space?,0
3879,What kind of mushroom is this?,1
8965,"Closure, and sets defined by intersections of sets",0
7456,Checking dates against a .properties file,2
4234,Function and method debugging decorator - Part 2,2
11011,Improper integral related proof,0
3253,Why are dogs so selective about choosing a spot to defecate?,1
11338,Difficulty Understanding Conjugate points of a differential equation.,0
5925,Comparing growth of two sums of functions,2
6792,Class for working with users and passwords in a PHP CMS,2
9041,"Homomorphism from $S_3$ to ($\mathbb{Q},+)$",0
2991,Neanderthal/Human Genetics,1
1106,Is there a reliable estimate of the number of cells on Earth?,1
2976,What happens if a non-diabetic receives an injection of insulin?,1
3557,Can rapid eye blinking induce epileptic seizures?,1
500,Are there terrestrial plants that thrive on sea water?,1
2690,VC06 neuron of c.elegans,1
11828,I am confused by this FFT equation,0
5050,Creating an ArrayList of Maps,2
228,How is it that the WI-38 cell line isolated by Hayflick in 1962 is still very much around and not affected by the 'Hayflick Limit'?,1
957,How does the Golgi Apparatus perform its function?,1
4756,Cleaning and simplifying function that returns a number based on certain values,2
173,Is organ transplantation race dependent?,1
2042,Crossing over and exon shuffling?,1
2779,How is a synapse held in place?,1
2435,"Why we have just 2 teeth cycles, primary and secondary not more?",1
11257,Almost Sure Convergence and Bounded Expectation,0
11223,Solving limits of form $\infty \times \infty$,0
7583,Copy paste from one sheet to another,2
409,Why bipolar neurons in retina transfer information via graded potentials?,1
9875,Measure of set where holomorphic function is large,0
7964,timed automata - advance only in certain states,2
6241,How consistent heuristics guarantees A* optimality without adding same node to the frontier twice or more,2
710,Do lunar rhythms have really impact on plant growth?,1
3428,Why is LH level much higher than FSH level at ovulation?,1
11115,Need some advice to solve this integral $\int\frac{\sin^2x}{1+\sin^2x}\mathrm dx$,0
10415,Relationship between Surface Area and Volume,0
11977,Can the system of shifts of an $L^2(\mathbb{R})$ function be an ONB?,0
10262,Does asymptotic normally imply uniform integrability?,0
490,How are our senses dimmed during sleep?,1
2664,Is it safe to look at infrared LEDs?,1
10957,how to measure the fluctuation of data used for fitting a curve?,0
9993,How do I determine the probability that a sample is a stratified random distribution?,0
6317,Add optional distance range to function,2
3942,Does X-inactivation lead to expression of sex-linked recessive disorders in half of carrier females' cells?,1
10907,Closed form for $S= \sum\limits_{k=0}^n x^k \binom{n}{k}^2$,0
3306,What causes the line patterns in the palm of the hand?,1
11815,Thomson's Lamp Question,0
5979,Need of reducing problems if we already know that a problem is undecidable,2
4174,Consider a 1-tape TM that starts with n ≥ 1 written in unary/binary notation on its tape. Explain how it can count down from n to 0 in O(n) steps,2
11765,How do I use a matrix inverse to solve this linear system?,0
1719,Are there any examples of weighted edit distance genome alignments?,1
1585,If two definitive ovums are fused will they form an organism?,1
1471,How do I prepare a Basal medium for autotrophic mutant creation,1
4433,Appropriate algorithm or heuristic for task scheduling,2
8545,Existence of free abelian subgroup and isomorphism,0
6400,Interface to the Force.com REST API,2
3823,Are vacuum centrifuges the same as normal centrifuges?,1
6724,"If $L$ is recursive then so is $L^*$, and vice versa",2
3274,B Cell Differentiation,1
5023,Looping through lines of floats/int,2
5408,Construct context-free grammars that generate for the languages L(G) = {01(110)^n 10 (11)^n : n >= 0},2
9586,Particular Example of a Thom Space,0
1733,How do stem cells produce 200 billion new blood cells every day? Does 1 stem cell division result in production of just 1 blood cell or many?,1
8910,Derivatives of trigonometric functions,0
8838,Help with logarithms?,0
10059,Finding number of ways of distributing toys without generating function,0
10727,How can I prove this sequence is decreasing?,0
4717,Photo gallery layout,2
4417,I need some suggestions to speed up my array manipulation code,2
9990,"A bijection $f:\mathcal{A} \to \mathcal{B}$, where $\mathcal{A} \subset \mathbb{R}^n, \mathcal{B} \subset \mathbb{R}^k$, and $k <n$?",0
2429,Are single-celled organisms capable of learning?,1
10591,Checking if it is an affine subspace,0
8010,"Convoluton of two functions $f_1$ and $f_2$, with $f_1=f_2= e^{-\pi x^2}$ using MatLab does not match WolframAlpha result?",0
132,What is the opposite of a mutation (the regular state)?,1
1310,What is the proper quick freezing /snap freezing protocol for pancreatic tissue?,1
