,question,target
9470,Efficiently selecting the median and elements to its left and right,0
7386,What species is this bushy thorny yellow-flowered angiosperm from Morocco?,0
5842,Applying linear algebra to solve a problem in mechanical equilibrium,1
9410,Workaround for overloaded constructor in PHP,0
2904,The volume of one of the regions bounded by $\sin x$ and $\cos x$ around the $x$-axis,1
4237,Laplace Transform Blues,1
11984,Can we get any subsequence of size $\ge \lfloor \frac{n}{2} \rfloor$ in a sorted order from a sequence in linear time?,0
10597,BFS shortest path program,0
7485,Use of beta-2 microglobulin staining to assess frozen tissue sample integrity,0
6120,Unknown aquatic larvae,0
7612,Purpose of poly(A)+ RNA?,0
2235,Moments of a random variable,1
1734,Eigenvalues of time-dependent matrix bounded?,1
11292,Type-classes for type inference,0
12,What does really mean by the picture below?,1
1799,Showing with only primitive rules?,1
3702,Proof: The cardinalities of two sets cannot be smaller than each other.,1
10700,"Print character + the ASCII value, 10 pairs per line",0
9363,"Initializing an Android activity by reading a CSV file with image IDs, names, and descriptions",0
1145,Prove that finite and infinite presentations of Thompson group $F$ are isomorphic.,1
6829,Why does abnormal mitosis takes place in the cells of tapetum?,0
830,Find the limit of $\lim_{x\to 0}\frac{\sqrt{x^2+a^2}-a}{\sqrt{x^2+b^2}-b}$,1
2988,Evaluate $\int_{D} \frac{dw}{w \cdot (1-w)}$ where $D$ is the rectangle,1
3984,Let $f:\mathbb{R}\to \mathbb{R} $ be given by $f(x) = x^3 -2$. Find $f^{-1}$.,1
1306,Integral with $\delta$ function,1
10354,Optimizing a problem that test all permutations of 1 array with other fixed array,0
1155,"How to integrate $\int_C{\frac{\sin\pi z}{(z^2-1)^2}}dz$, where $C: |z-1|=1$ using Cauchy's formula?",1
7235,Why do plants produce and store both amylose and amylopectin?,0
8726,What did the evolution of multicellular animals look like?,0
9694,Assigning an array of different (but convertible) type to concurrency::array in C++AMP,0
2538,How do I evaluate the limit $\lim_{n\to\infty}n((1+1/n)^n-e)$?,1
8880,Why is gel used in electrophoresis?,0
7340,Which of these methods is both effective and reliable in elongate muscle and tendon for use in humans: growth factors or stem cell technology,0
4115,How to solve this algebra problem?,1
8754,How does use an action potential from innervation selectively modify tropomyosin over time?,0
5664,Extension to a different base of an inequality (upper bound) to the hyperbolic cosine,1
41,About the definition of divergence,1
11143,State complexity of homomorphisms of regular languages,0
9518,More readable approach?,0
535,Trivializing the vector bundle of $S^n$,1
3733,Is It Always Possible to Draw A Connected Compact Set in $\mathbb R^2$?,1
9844,Query for your Answer Progress,0
10960,Autoclicker Tkinter Program,0
8653,How are synaptic vesicles brought to the synapse?,0
3885,Does the sequence $a_n=n^2 \cos(\frac{2}{n^2}+\frac{\pi}{2})$ have a limit?,1
472,Prime elements in $\mathbb{Z}_{5}$.,1
292,Euler's Demonstration,1
8201,Does sex-chromosomes exist in all the cells in a human body?,0
10183,Python Solution for Project Euler #2 (Fibonacci Sums),0
11594,How to correct distortion from stitching dual camera to estimate homography,0
163,Calculating the limiting distributions Normal and Cauchy Distribution Parameters for the Voigt Distribution,1
2627,"Let $g:= f(x,y) ||(x,y)||^4$. Prove that $g$ is differentiable on $(0,0)$",1
8287,Sexually homologous traits,0
5594,Derivative and second derivative of scaled logistic,1
3798,"If two finite groups satisfy the same first-order sentences, are they isomorphic?",1
6275,"What kind melanin do fair or light skinned black or mixed people have, eumelanin of pheomelanin?",0
7189,Is there a name for the behavioral phenomena of when animals like ants sacrifice themselves?,0
3247,Is it true that $F$ is left-adjoint to $U$ in at most one way?,1
6150,"Mariana Trench fish ""how they can thrive under that extreme water pressure is still a mystery""",0
4099,How to find the product $\Pi_{n=1 }^\infty (1+x^{2n-1 })$?,1
258,"understanding gödel's 1931 paper - primitive recursive functions - ""composition"" and ""insertion""",1
4102,Differentiation / Limit problem from intro real analysis textbook,1
8685,Incomplete dominance with gain-of-function allele,0
8552,Why don't birds in flocks fly into each other?,0
7632,Can the human body create glucose out of fat?,0
10210,Read file contents to string safely,0
4717,"proving the identity $b^3 = 6\binom{b}{3} + 6\binom{b}{2} + b$ for $b \in \mathbb{N}$, $b > 2$, by counting a set in different ways",1
11023,VBA faster calculating,0
1573,Repetition in digits on a normal number,1
7564,What is the total mass of leaves on an 'average' mid-latitude deciduous tree?,0
4155,"How do I express $y = 1 - e^{-ax^b}$ as a linear function in terms of $y$, $x$, $a$, and $b$?",1
11827,Egg dropping puzzle - clarification of problem statement,0
1671,Use strong induction to show for every positive integer n that if $p|a^n$ then $p|a$,1
11241,Memoizing in PostScript,0
11339,Filesystem-dependant unit-testing in go,0
10011,"List iteration, creation, or comprehension",0
1118,Radius of convergence: $\sum(a_k(z+3i)^k)$ and $\sum(1-(-2)^{n})(z+i \sqrt{2})^n$,1
1600,Inverse function table,1
4353,What do we know about the pdf of $\bar{X}$,1
481,About period of elliptic points,1
3677,Asymptotic behavior of unique integer partitions,1
9712,Regular expression for words containing single 1 and even number of 0s,0
4339,Basic factorisation of matrix Eigenvalue,1
10235,Computing integer square roots in Java,0
4053,The volume of the solid obtained by revolving the region bounded by $y^2=x$ and $x=2{y}$ about the $y$-axis.,1
10743,Monitor webserver accessibility inconsistencies,0
4193,Question on Fibration,1
7502,How is randomness of the branch migration process ensured?,0
7787,Microscopy Book Suggestions,0
8822,Quantification of concentration from chromatogram paper,0
5956,Showing that two combinatorial expressions are equal,1
6458,Transcription of Genes: Are Specific Transcription Factors + Enhancers Necessary?,0
9062,Generating all equal-sized set partitions,0
11651,Adjusting dates in an array based on a start date,0
9505,How to transform an arbitrary graph into a fixed vector representation?,0
4663,Is the probability of zero is not impossible according to this YouTube video link?,1
5928,How do I find the derivative of $x$ with respect to $y$ when $y = e^{-x^2}$?,1
6629,How do poiklotherms survive at different temperatures even though enzymes work at specific temperature?,0
6540,How can a continuous RNA be transcribed in the lac operon?,0
2631,Semidirect product induced by $\varphi:H \rightarrow \textrm{Aut}(N)^{op}$,1
5657,"If the additive group of $H^*(X;R)$ has no elements of order $2$, prove that if $\beta \in H^*(X;R)$ has odd degree, then $\beta \cup \beta =0$.",1
10118,Algorithm for finding largest subset with equal number of even and odd elements,0
8239,What are the absolute facial features which features sexual dimorphism in humans?,0
10857,Divide list into batches,0
1367,automatic differentiation on matrix-vector product,1
8980,"Determine similarity in percentages between species A and B, A and C, and B and C",0
3531,Is it possible to split a unit cube in such way?,1
11572,Automatically growing label in Python Tkinter (just for fun),0
7521,How can I compare the STRIDE and DSSP output files of a particular pdb file?,0
8422,What are the distinct neurochemical components of sexual pleasure?,0
3547,Equivalence between submersion and a particular coordinate system,1
3108,En route to proving the periodicity of sine and cosine,1
10541,Creating artificial NP-Complete problems,0
3171,different types of number series and their uses in real life,1
1435,Determinant of a general Matrix,1
4837,Infinite Cartesian Product minus AC example,1
7771,How does the splicing enzyme recognize where to splice the introns?,0
2972,$\left |{\prod_{j=1}^{N}\frac{z-a_j}{z+a_j}}\right |\to 1$ when $|z|\to\infty$,1
11556,Changing binary counter structure such that increament and decreament methods will work in O(1) amortized,0
9731,Static method to get user ID,0
7941,Laemmli-SDS-PAGE problems,0
8078,Are gametes determined by the sex of an organism?,0
8052,What concentration of hydrogen peroxide kills mold?,0
2998,Compact subsets of convex sets,1
9043,Express product in ILP,0
11885,Show Recognizing two Regular Expressions as equal is in PSPACE,0
10309,Draw an ASCII checkerboard,0
3187,Proof that every polyhedron admits a triangulation,1
11617,Question about let syntax in type systems,0
5781,Help in understanding the applications of the metric limit definition.,1
5817,Universal bundle over $\mathbb P^{n}$ and direct sum of bundles,1
4799,Binomial Expansion rth term,1
11040,How is the Subset Sum Problem NP-Complete?,0
11766,Planar regular languages,0
5185,Show that $\sum_{j=M}^{\infty}\left(\frac{M}{j}\right)^{a+n} \to 1$ as $n\to \infty$,1
5359,Prove that the product of the digits of the decimal representation of a natural number never exceeds the number itself.,1
10608,Can preorder and postorder traversals be used on any type of trees?,0
7042,Why isn't the sticky bud plant more widespread,0
2434,"Proof $d(A \cup B,C) = \max\{d(A,C),d(B,C)\}$ in any complete metric space",1
10915,"compute a gradient with ""minimal"" colorstops from a ordered set of RGB colors",0
6668,Growing Penicillium Digitatum Mold,0
4571,Use uniform boundedness principle,1
10368,Horridly Inefficient Project Euler #14 in Python - Collatz Sequences,0
3688,On Finding The Derivative At Asymptotes,1
362,What is an intuitive way to think of Cauchy's theorem?,1
8169,Can plants live forever?,0
8074,How is the role of ethylene in ripening demonstrated in biology (or agriculture) education?,0
9605,"Given a monetary amount, calculate the equivalent change",0
2087,Nearest (with respect to weights) symmetric positive semidefinite matrix,1
9727,How a reduction can help up solve a problem?,0
3411,Relation between discrete uniform and binomial distribution,1
6598,How do kidney cells excrete their own wastes?,0
4912,Find Two Series Solutions:,1
10438,Limited typecasting with regex,0
5598,Solving differential equation with inhomogeneous part $\sin x \cos x$,1
8741,Are human chromosomes connected or separate molecules?,0
4776,Confusion with how partial fractions work,1
2661,"Using the information of homogeneous Fredholm integral equation, solve the following problem for a non-homogeneous one.",1
1625,Prove that $\sin (\theta) + \cos(\theta) \ge 1$,1
8772,How to interpret the relationships of PTMs from BioGRID's data,0
10672,"Creating lists of events (pitches, velocities, delta-times, durations) from a MIDI track",0
4172,The convergence of $\sum_1^{+\infty}b_n$ follows from the convergence of $\sum_1^{+\infty}a_n$ given that $\frac{a_n}{b_n}\to1$.,1
3638,Why didn't Rudin use the theorem that every locally compact Hausdorff space is regular?,1
3820,Definition for multiplication,1
5390,Identity with determinants and parallelograms,1
10058,Strategy Design Pattern in Python,0
257,Express $\frac{\Gamma \bigg(\frac{\nu+k}{2}\bigg) }{\Gamma (\frac{\nu}{2})(\nu\pi)^{\frac{k}{2}}}$ as a beta function,1
2168,How should I start this problem?,1
4816,Prove $g(x+h) = g(x) + hg'(x) + \frac{1}{2} h^2 g''(x) + o(h^2)$ from definition of limit,1
8339,Why is there sperm mitochondrial suicide?,0
7176,why can't we digest cellulose,0
1686,How to compare between the expenses of the loans and the income of an asset?,1
5543,Polynomial : $ P(x)=x^n-nx^{n-1}+\left(\frac{n^2-n}{2}\right)x^{n-2}+a_{n-3}x^{n-3} +\ldots+a_1x+a_0$,1
5038,A space $X$ with property that all compact subspaces are closed.,1
2322,"Convergence of $\sum_n^\infty (-1)^n\frac{\sin^2 n}n$ , questions",1
9680,Survey of informed search algorithms?,0
4372,Prove that a set $E$ is closed iff it's complement $E^{c}$ is open,1
9091,Search files content fast in powershell,0
892,Loss of significance - why does it gives more accurate result here?,1
6440,"What is name of the red eyed rabbit or hare, found in Himalayan region?",0
