,question,target
8843,Secondary/ Acquired lactose intolerance,1
9554,Shift register library design,0
5358,Soft and Hard selection,1
3056,"Why do genetic testing companies (FTDNA,AncestryDNA,23andme) express DNA shared in centimorgans (cM) instead of in number of base pairs or in percent?",1
5923,What is this anise smelling plant?,1
11216,Extending the MVC Routecollection,0
2149,"""Squeezing lemma"" for tubolar neighborhoods",0
6221,How come Draq5 stains cytoplasm and membranes under confocal,1
2763,"Prove that $n$ divides $\phi(a^n -1)$ where $a, n$ are positive integer without using concepts of abstract algebra",0
10094,What is the difference between these terms?,0
9928,Synchronous loop with internal asynchronous calls,0
4430,"How do you determine if donated, stored blood is viable?",1
10707,Recursive math expression eval,0
2830,"Show that $X = \{ \text{The set of all series which converge to } a \in [-1,1] \}$ is not compact.",0
2607,Mapping Class Group acts properly discontinuous; Alexander method,0
10669,Convert a double to a string containing rational and surd,0
8998,"Can two protein secondary structures ""overlap"" in the PDB?",1
2995,Conditional Probability Question (Prizes),0
8977,Question on cellulose synthase,1
10783,Proving n^2 = O(log n),0
11677,Total number of non overlapping subsets,0
1782,Partition of polytope (with respect to convex hull),0
6471,"What is ""bacto"" peptone?",1
11244,parallel processing of files from a directory,0
5447,Strange Cordeyceps-looking Mushroom in Australia,1
8914,Hodgin-Huxley model for a single neuron,1
8323,"Woodpecker pecking, an effective evolution?",1
650,"If $f'$ is bounded on $\mathbb{R}$, then is $f$ uniformly continuous?",0
10663,Monte Carlo Algorithms : Are there any problems where two opposite Monte Carlo algorithms could solve it?,0
6128,Is telomere length a reliable measure of health/lifespan?,1
3688,"JMol ""calculate HBONDS"": which atom is the donor/acceptor?",1
6839,What is this 2-3cm insect found in Slovakia?,1
4350,Why some neurons are tetraploid,1
8005,Microscope scale bar,1
10456,Removing duplicates from list and filtering non-letter characters,0
7308,"Since RNA viruses and retroviruses all have high mutation rates, why do only a few viruses have the virtue of variability?",1
6610,What are these black masses floating on my pool?,1
10337,What is wrong with this proof that proves that 0*1* is not a regular language?,0
1457,Differentiate the Function $f(x)= \sqrt{x} \ln x$,0
4038,If two definitive ovums are fused will they form an organism?,1
6369,Why do human vaccines affect different animals differently?,1
5485,"Do smaller intelligent animals have a higher neuron density to account for their seeming intelligence? Otherwise, what?",1
8868,How do duplicate brain regions (ex: left/right amygdaloid body) operate together?,1
6539,How does valerian make you calmer?,1
4700,What gases are needed for humans to breathe?,1
7450,Is this how female and male gametes look like in plants?,1
3842,Transposons and the net amount of DNA,1
8121,Help identify this insect with a fan tail,1
1056,Additive Inverse of General Function,0
5384,"What kind of tree is this (Seattle, WA)?",1
10065,Main differences between intuitionistic type theory and calculus of constructions (CoC),0
6336,What is the evolutionary reason behind the fragility of teeth?,1
9199,Returning an object from service,0
8061,How is RNA of retrovirus converted into cDNA?,1
4976,Convert gene name to uniprot ID,1
2858,Why$\sqrt{-4}$ does not have $\pm 2i$ as its two solutions?,0
6772,What prevents mRNAs that are localized to a specific part of the cell from being translated before they reach their destination?,1
7764,Can someone identify this creature?,1
4690,"What effect do oligosaccharides, like those found in legumes, have on the composition of intestinal flora in humans and if so how so?",1
6588,Does anybody know what this shark is eating?,1
10883,Inserting strings in middle of a text file using streams,0
10393,Managing database connections for unit tests,0
5008,Is the central axon of pseudounipolar neurons in dorsal root ganglia typically myelinated,1
6047,Hydrophobic interactions in the helix-turn-helix,1
10139,Are all PDA equivalent to two-state-PDA?,0
11823,Prevent multiple ifelse statements in php,0
5493,DNA barcoding and real-time PCR,1
4912,same osmotic pressure of different solution,1
3985,I really need some help with a plant identification,1
3431,What is the thickness of endothelial lining in blood vessels?,1
4682,Does breath-holding cause permanent brain damage?,1
10002,Strongly connected components in a graph: Kosaraju's algorithm,0
4726,Will Saliva make food go bad,1
7425,Alzheimer's datasets highlighting role of individual genes,1
4579,What is the relation between plasmid concentration and mRNA levels?,1
261,Linear combination of Matrix Row Vectors,0
8690,"Why do the calicheamicins bind to DNA at the minor, rather than the major, groove?",1
3482,Immunotherapy for tumours which do not have TSA,1
5185,Is the skin of feline jungle predators protected against ants?,1
5585,Is there a simple way to generate sets of sequences that re-capitulate the topology of pre-defined phylogenetic tree,1
6322,How are logarithmic trendline equations used to determine antibody concentrations in ELISA?,1
743,How many proper nontrivial subgroups do D5 have?,0
5344,Why do different bacteria have different shapes?,1
910,Show that $\mathbb{E}[h(x)^{2}-2h(x)y+y^{2}]=\mathbb{E}[h(x)^{2}-2h(x)\mathbb{E}[y|x]+\mathbb{E}[y^{2}|x]]$,0
3925,What kind of spider is this and is it dangerous?,1
6826,"How do I offer a generous gift to sweet-seeking wasps, bees, hornets, bumble-bees?",1
3837,Can one switch the DNA present in a sperm cell?,1
7966,Parsimony (cladistics),1
1643,About the implicit function theorem. (Is there any possibility that the following statement holds for some $f$?),0
776,"Check to see if the function $f$ which satisfies the following relation is one-to-one or not: $\forall x,y\in \Bbb R: f(x+f(y))=f(x)+y$",0
128,Anti derivative notation,0
550,$\lim (t_nx_n + (1-t_n)y_n) =a $,0
6147,MCQ - Independent assortment or Incomplete linkage,1
4915,Bird identification by sound; midwestern US,1
1029,Why is $nM$ equal to $\sum_{i=1}^{n^2}i$?,0
3334,What do trans-fats do when in human body?,1
4320,Does pH affect Michaelis constant?,1
10826,Temperature conversion in C,0
8874,Agglutination test using antibodies,1
4114,Is there any relation between weight class and extreme lifting performance in O-lifting?,1
9747,Finding the right structure for my application,0
2028,"$\frac{y-b}{r}=\frac{y}{s}$ to $y$ for finding the closest point on a line, from a point.",0
6781,Hypersensitivity Simultaneously in Ear canals,1
3586,Why aren't mitochondria and plastids considered symbiotes of eukaryotic cells?,1
9239,Square Progress Indicator,0
7840,What portion of the electromagnetic spectrum do cats see?,1
3633,Identification of brown butterfly with orange/black/white spots,1
11725,Wrapper for caching methods in ASP.NET,0
4229,How are isopotential maps computed from EEG channel data,1
8040,Why isn't there any repulsive force between Na+ and K+ disrupting thier roles in transmembrane voltage/ action potentials,1
8944,What would the ploidy of a multinucleate cell be?,1
11020,What does the posterior probability of a variable mean in the Bayes' rule?,0
3536,SNP coding for association analysis,1
8688,Number of Chromatids in G1,1
9209,Day counter between two dates,0
11299,My own functions for working with files,0
2655,Then which of the following statement(s) is(are) true? about uniform convergence,0
5837,Why are there three stop codons but only one start codon?,1
763,Shortest paths of undirected graphs with modular weights,0
7148,Feeding behavior of organisms that prey on microorganisms,1
5366,Are there axon branches that go up to cortex layer 1 and spread there?,1
3756,Parametric Bootstrap Capture Recapture,1
8924,How long could Earth's oxygen supply last if no new oxygen were produced?,1
2042,The variance under interventional distribution,0
7422,Why do eggs lack an endoplasmic reticulum?,1
11693,(Python) Random Number Guessing Game,0
9912,Proof of Program Correctness - Loop Invariants,0
2080,Set of subsequential limits of a bounded sequence,0
252,Construction of an integrable function with a function in $L^2$,0
10283,Javascript Performance Optimization,0
31,solution of a matrix using orthogonal vectors,0
5077,How do insects recognize their host plants?,1
93,studying the series $\sum_\limits{n=0}^\infty \tan (\frac{n}{1+n^3})$,0
1741,A confusion about big Oh notation,0
2649,Greens function of 1-d forced wave equation,0
10400,Two versions of Subset Sum Problem,0
7485,Why is Sleep apnea only risk to males?,1
6418,What is an apomorphy? What is a plesiomorphy? Can someone confirm these definitions?,1
8150,How can I calculate alpha helix content from molar ellipticity?,1
4373,Silene virginica Endangered in FL,1
3761,Map gene IDs to Ensembl gene ID,1
890,Solve an equation with parameters over the naturals,0
5649,Is there any strong factor against human edible plants being widespread and easy to gather?,1
3803,Solving Hardy Weinberg problems,1
10867,Base-k representations of polynomials: state of art,0
8108,Typical firing patterns of neurons in the default mode network in resting state,1
4672,Odds to clone a parent,1
1510,Why the same powers of $p$ divide $p^{\alpha}m-i$ and $p^{\alpha}-i$?,0
4655,Name two reasons why it is impossible to determine a gene's nucleotide sequence from the amino acid sequence of the polypeptide,1
1706,How can this be the alternative hypothesis?,0
11843,Is a stack machine with a forward read iterator Turing complete?,0
323,Bayesian Network misunderstanding,0
3191,What is the evolutionary advantage of having pubic hair?,1
6866,Does my nearsightedness come into play when creating light outlines in the distance?,1
10440,Can I include some manual effort in creating an otherwise automated research prototype tool?,0
5996,opposite subtype of stomach cancer,1
8786,The Effects of Large Static Magnetic Fields on the Human Nervous System,1
3928,Where does the first oxaloacetate comes form in the citric acid cycle?,1
3141,Why are dolphins born tail first?,1
9470,Efficiently selecting the median and elements to its left and right,0
1386,Is $\log(\log(n)) = \Theta(\log(n))$? Reasoning with words,0
8842,Why the name hypopharynx?,1
9410,Workaround for overloaded constructor in PHP,0
5904,Do all organisms have to die?,1
7237,Do trees really get a large share of their mass from the carbon in the air?,1
11984,Can we get any subsequence of size $\ge \lfloor \frac{n}{2} \rfloor$ in a sorted order from a sequence in linear time?,0
10597,BFS shortest path program,0
1485,How do I find the solution for these exponential equations?,0
120,Let $(L_n)$ be a sequence defined by $(1/(n+1)) + (1/(n+1)) + ... 1/(2n))$. Show that $(L_n)$ is monotonic increasing.,0
1612,Use the triangle inequality to show that $|a|+|b| \leq |a+b|+|a-b|$,0
5235,What is this insect or worm?,1
4734,Phylogeny: Hybridization between different species sharing same genus?,1
11292,Type-classes for type inference,0
3012,How does the brain recall information?,1
4799,What is the name of this bird?,1
6702,what are the factors that can be used to compute the probability of getting the coronavirus?,1
