,question,target
283,What are the commutative rings $R$ for which $A \otimes _{\Bbb Z} B = A \otimes _R B$ as abelian groups?,1
7152,"Fejer kernel, an alternative definition on (0,1)",1
16328,"Why some seeds are mucilaginous (chia, rucola)?",0
16066,Can yeast ferment maltose directly?,0
23800,"Simple, pixel independent, CSS Grid resizing with no third party libraries",0
9534,"$G$ finite group, $H \trianglelefteq G$, $\vert H \vert = p$ prime, show $G = HC_G(a)$ $a \in H$",1
4388,Projective modules over semilocal rings having constant rank are free,1
4844,"If $U$ is a subspace of $\Bbb R^n$ and let $x,y\in \Bbb R^n$ with $(x+y)\in U$ then is it true that $x\in U$ and $y\in U$.",1
13675,Do eukaryote cells contain DNA that isn't part of a chromosome or located in the mitochondria?,0
19755,Find all possible interpretations of an array of digits,0
21085,Proving $A$ avoiding $B$ regular if $A$ and $B$ are regular,0
21668,Calculating population standard deviation,0
19505,Looking for the name of this job scheduling algorithm,0
11804,Eigenvectors of the matrix [0 1; 0 0],1
21419,Find majority element in an array given constant external space,0
13138,Is NADPH salt still usable after an hour at room temperature?,0
4874,"If $X \sim N(0,1)$, why is $E(X^2)=1$?",1
3673,condition to define an distribution,1
20771,Trying to implement cross-class functionality that needs a field to operate in C#,0
18020,Small space hash functions that are weakly but not strongly universal,0
10884,Implications of Positive Definiteness,1
141,How to minimize the amount of material used to make a shape of a given volume?,1
389,Are the following systems of inequalities the same?,1
20064,Rotate and translate a 2D point N times,0
21958,hardware interrupts and context switch,0
14301,Can NSAIDs impact negatively the healing of tendons?,0
8203,modular arithmetic addition rule,1
22154,Nash Equilibrium of 2-players game,0
5667,"Limit inferior, limit superior and Borel Cantelli lemmas",1
4533,Exercise 9 Chapter III from Kunen's Set theory: An intro to independence proofs,1
19248,Sokoban with only $k$ boxes,0
16365,Why is Bcl2 a good target for cancer therapy?,0
19212,Modifying an image URL based on hash options,0
17197,Optical and digital magnifying enough to see red blood cells?,0
18137,A condition ensuring that a bipartite graph have a perfect matching,0
19627,Optimizing ByteString escaping,0
15463,Can you help identify this tree from my garden?,0
22620,Refactoring if statement based on a hash key,0
16022,Inheritance of Huntington's disease,0
18424,Are loop counters spatially or temporally local?,0
5785,Prove the uniformly continuity of a function with a certain property,1
15685,Where can I find histograms and tables of prevalence of mutations in cancer?,0
21669,Record parsing to Scala object with some unknown fields,0
6779,"Calculate Factor thats 1 if value is not 0, and 0 if it is",1
6678,calculate $\int_{0}^{\pi} \int_{0}^{x}\log(\sin(x-y))dydx$,1
14755,What happens if nerve impulses go the wrong way?,0
22910,Master Theorem on oscillating function,0
23913,"Just require a file, or check if_readable first?",0
17011,How many polynucleotides are there in one molecule of DNA?,0
174,Laurent polynomial algebra simple,1
22527,Verify string format with given pattern,0
8508,How can I prove completeness on a field in which all Cauchy sequences converge?,1
3393,find the supremum of a set,1
15558,What moth is this and how do we get rid of them?,0
16981,How much ATP formed from oxidation of stearic fatty acid,0
7672,"There is 250,000 dollars. Lena should get 50,000 more than Chayla. How much should Chayla get?",1
9033,Minimizing deviations from threshold value from a given group of numbers,1
18630,Rigidness and verbose nature of XML parsing,0
23055,Reducing products in HoTT to church/scott encodings,0
12650,Cultivate snails and maintaining them alive,0
10495,Cartesian vector at a point to cylindrical and spherical coordinates,1
11504,Show that G is Abelian and Determine its order,1
7838,A nonnegative random variable has zero expectation if and only if it is zero almost surely,1
23993,Heap down - What is math logic and intuition behind $\sum_{i=1}^{\log n}(\log n - i) \times 2^i $,0
8806,Connections and principial bundles,1
16693,Why is Carbon Dioxide a Greenhouse Gas whereas Ammonia is not?,0
21545,Design Strategy of CSV Parser,0
3938,Determine limit: $\lim_{x \to -\infty} (\sqrt{x^2 +2x} - \sqrt{x^2 - 2x}) $,1
6687,Explicitly decompose $\mathbb{C}^3$ into irreducible representations of $S_3$.,1
22165,Is Timsort more efficient than merge sort and why?,0
18660,"Sum Square Difference, which way is more Pythonic?",0
8848,Parity of Perfect Matchings,1
9698,"Analytical form of this particular series summation, $\sum_{i=1}^{N}x_i^2 \exp(-ax_i^2)=?$",1
22236,Prove that a language is not regular with process of elimination,0
18758,Why is Two-Phase Commit (2PC) blocking?,0
3930,What does expectation ( E(x) ) practically mean in Statistics?,1
15540,Favored Conditions of Bacterial Growth,0
3604,I want to prove that multivariate normal distribution maximizes the entropy,1
18925,Optimization for C isMigrated function,0
23479,'do { statement; } while(0)' against 'statement' when writing C macro?,0
5430,Clarification and Proof of 'equivalence' asserted in Matsumura,1
11022,"For each polynomial $p \in K[t]$, there exists another polynomial $g$ such that $\{p(\epsilon_i): 1\leq i \leq n\}$ is its set of roots",1
20375,How to think smarter when you need diff args in functions,0
12744,I found a bug on my bedroom floor. Is this a bedbug?,0
2047,Using L'Hopital to find $\lim_{x→∞} ( \ln \sqrt[3]{4x^3-4x^2+5} - \ln \sqrt[3]{2x^3-5x+4} )$,1
8572,Finding an equivalence relation based on a partition,1
16326,Effect of light intensity on the frequency of stomata,0
12046,What motivates children to start walking?,0
5312,Dimension of the graph of a product of continuous functions,1
21586,Smart pointer that cannot be nullptr,0
22570,Number of referee nodes required in distributed leader election algorithm,0
11341,"How to prove $\forall x,y\in\mathbb{R} : x^3+x^2y=y^2+xy \Leftrightarrow y=x^2\lor y=-x?$",1
12286,What is the name of cell structures that have an adaptation to increase their surface area?,0
5334,Let $V_n=${ $p(x)$: $p$ is a polynomial of deg(p)$\leq n$}. Show that $V_n$ is a subspace of $\mathbb{R}^\mathbb{R}$ and find a basis of $V_n$.,1
17210,"Can immune cells be recruited to an area of inflammation, and later go on to a second?",0
14965,Gene sequence and DNA,0
453,Complex Numbers: Im$(\frac{12}{z-7})=1$,1
101,"If two smooth paths are equivalent, does it necessary mean that they connect the same two points, or just that their traces are the same?",1
11460,Proving that a certain space of compact sets is a complete metric space,1
9605,if $b_j>0$ and $\sum b_j$ converges . prove that $\sum \frac{\sqrt{b_j}}{j^\alpha}$ converge for $\alpha>1/2$.,1
19618,Recursively find files of certain types and log their paths (C++),0
5536,Long term lottery probability with multiple-number tip,1
15091,How do baby birds get fed when they are only a day or two old?,0
181,$\displaystyle \lim_{x \to 0^-}xe^{\frac{1}{x}}$?,1
11137,"Let $F(x)=x^4-bx^3-11x^2+4(b+1)x+a$.Find $a,b$",1
4913,Help with this double summation,1
11210,"$\int_a^b f(x)\mathrm dx=0$ for all $-\infty<a<b<\infty$ a,b rational implies $f=0$ a.e",1
12270,does the amount of blood circulate in a body is same before and after amputation?,0
12230,Ephedrine or pseudoephedrine indirectly central alpha2 mimetic?,0
21194,KMP algorithm searching from the right,0
2754,Can I substitute $\beta A \alpha^{1-\gamma}$ with $c^\gamma$?,1
18306,Does the Y combinator contradict the Curry-Howard correspondence?,0
9670,"Out of $513$ nine-digit numbers, there must be two with matching zero positions",1
14973,Modelling how much cadmium a cell will be able to chelate with phytochelatins,0
23965,Understanding of Turing's Answer to the Entscheidungsproblem,0
2934,Rounding unit vs Machine precision,1
20342,Solving the problem of using directives in a header file with a macro. Is this stupid?,0
23380,Is finite abelian group isomorphism in Log Space?,0
17547,Species Identification,0
22296,My implementation of the repository pattern,0
21028,Streamline code for checking if a directory exists and saving a file,0
6853,Can an everywhere continuous real function $f:\mathbb{R}\to\mathbb{R}$ be strictly increasing at only one point?,1
22259,Why does n! have the least time?,0
19478,Replace string of class of button by class so that only one button is filled in using bootstrap buttons,0
355,Evaluating $\int_{0}^{\infty} \frac{x^8 -1}{x^{10} + 1} dx$,1
2054,"Prove for each positive integer $n$, there exists $n$ consecutive positive integers none of which is an integral power of a prime number",1
6885,Interpolation error of $C^k$ function derivatives,1
17517,Rosemary room temperature at winter,0
9385,Attaching maps in CW Complexes,1
19568,Modelling regex replacement via a DFA,0
22069,Processing a webpage source,0
4848,Prove a cancellation law for multiplication of numbers that is for 2 natural numbers b and c that if some natural number a we knew ab = ac prove b =c,1
14431,Cell cycle selection,0
17992,What does the concept of information mean in biology?,0
9277,Continuity of smoothing operators,1
17146,Retrovirus Production,0
16156,Cockroach brain functional anatomy,0
6108,Questions relating to choosing a j-tuple (j≤n) of positive integers whose sum is at most n.,1
4891,How to determine intervals where $f$ is greater than $g$?,1
1341,"Relative extreme point of function $f(x,y)$",1
2768,"Zorn's Lemma Proof: Definition of Tower, Union Requirement",1
15849,Why don't macaws get selenium poisoning from brazil nuts,0
12834,What is(are) the mechanism(s) that stop cells from fusing in vivo?,0
12121,Do carrier proteins constantly open and close or do they only work when a substance binds to them?,0
13330,Why don't we feel hungry after waking up?,0
16652,Tiny bug in Amman-Jordan,0
20504,Null replacement - Is this LINQ readable?,0
13586,Is B27 necessary to culture neural stem cells?,0
12654,How to conceptualize the action potential?,0
14710,"How do traits with no negative effects get ""weeded out"" via evolution?",0
13038,If two definitive ovums are fused will they form an organism?,0
363,If $P_n(1)=1$ calculate $P'_n(1)$ in Legendre polynomials,1
18194,fix ugly initialisation in while loop over queue,0
11228,Pirates and resources; beautiful linear algebra rounding,1
21906,"What is the solution of $T(n, m) = T(n, m-1) + T(n-1, m) + c$?",0
1700,How do we obtain that $(n|z|)^2-n|z|-1 \leq 0$?,1
17546,Was Dr. Livesey's treatment a valid one in the Treasure Islands?,0
23808,I can't understand this example of PDA Automata,0
17673,When did human ancestors learn to walk?,0
23417,Synchronized implementation of a bank account in Java,0
600,Why is choosing elements in equivalence classes not a choice?,1
7115,Subtraction of combinations,1
7019,Show function is continuous using sequences,1
20185,How to optimize Method Visibility and code structures for better performance?,0
6381,Property relationg to non-ableian group $G$,1
4618,How to show the reduced cone is homeomorphic to $D^2$?,1
15518,Help identifying fruit,0
3987,Limit of partial derivative,1
16847,How do cellular waste products enter arterial blood?,0
21518,Does this imply Hamiltonian path cannot be decided in nondeterministic logspace?,0
3618,"Limits and properties of the set $B=\{\frac{{(-1)}^nn}{n+1}:n=1,2,3...\}$",1
4584,Big O complexity of the partition function derived from this code?,1
968,Non full rank differential and holes,1
2533,Hyperbolic distance of a point from center in Klein-Beltrami disk model,1
6930,Evolutional boundary condition,1
16353,Large set of semen microscope images needed,0
929,"Is there a dilation/scaling ""equivalent"" of Wiener's Tauberian theorems?",1
22182,Ruby Brainfuck interpreter,0
13327,Isn't biological immortality strictly speaking impossible?,0
19786,Parsing a file for a game,0
2162,Product rule for logarithms works on any non-zero value?,1
11376,How to solve $y' = -2x -y$,1
8114,Probability in a 2-dimensional random walk,1
