,question,target
3564,Simplify a double root expression to least operations,1
7006,"what these suffixes mean,-coel,-blast,-cyst?",0
8606,What is this raptor on a building in California?,0
2527,Reduction of t-s TSP to TSP,1
11169,Scraping titles and links from a site using python,0
11002,Replacing div if there is any validation error connected with the div value,0
662,$\kappa^{\lambda} \leq \boldsymbol{2}^{\lambda}$ where $\kappa$ and $\lambda$ are infinite cardinals and $\kappa \leq \lambda$,1
9787,Removing duplicates from an array quickly,0
5369,"Arzela-Ascoli Theorem for a subset of $C([0,1])$",1
6269,Do any nonhuman species have effective ebola immunity?,0
10196,How to model this constraint using integer linear programming?,0
7479,Conservation Ex Situ,0
299,Multiple choice question about an entire function $f:\Bbb{C}\to\Bbb{C}$ and the function $g :\Bbb{C}\to\Bbb{C} $ defined by $ g(z)= f(z) - f(z+1)$,1
11103,Userscript to redirect insecure pages to HTTPS,0
5596,"For $n \geq 2$, $\mathbb{R}^n$ and an $n$-dimensional sphere are path-connected",1
8543,The origin of molecular machines,0
3931,Is an affine open subset of a scheme stable under specialisations?,1
9070,Checking for minimum image dimensions,0
8776,How to determine the evolution of a dimension of fitness that has high variability of selection intensity?,0
2114,Generalized Gronwall inequality for singular differential inequality,1
7566,Why do turtles ride on alligators?,0
11622,Calculate the number of combinations of a sequence of numbers in a particular order,0
11185,Random Forest Code Optimization,0
7947,Is protein production doubled if you have homozygous dominant genes as opposed to heterozygous genes?,0
11330,Setting zoom for layer disappearance in Leaflet,0
3013,"$(1-a^2)(1-b^2)(1-c^2)=8abc\; (a,b,c\in \mathbb{Q}^{+})$ has infinitely many solutions",1
2150,Do supremum and infimum work as if they're linear operators?,1
5153,Proving local well-posedness of $u_t=u_{xx}/(1+u_x^2)$ on $\Bbb T^1$,1
2540,Find a translation that fixes the graph of cosine function,1
6140,What is the purpose of ultrahydrophobicity in lotus flower leaves?,0
1044,"Is this ""sliding window"" unique?",1
5805,Representation of Linear Map in Matrix Form,1
10558,"""Number guessing game"" in Python",0
2621,Direction vector of a line,1
7547,Does artificial high intensity light damage permanently dark ecosystems?,0
7966,Promoter in the lac operon,0
3660,What are the applications of Hermitian and quadratic forms?,1
5378,All non-abelian groups of order $pq$ are unique up to isomorphisms?,1
4211,How to calculate $C_\alpha$,1
5938,About condtional probabilities,1
7704,"More general term than ""adaptation""",0
6203,Kinesiology Tape Benefits,0
3444,Prove that $\mathbb{R}$ with this metric is complete,1
4424,"Let $X$ be a topological space and $A,B \subseteq X$ such that $A \cup B = X$ and $A \cap B = \emptyset $ then....",1
10307,Writing a file sequentially,0
8309,Assessing beta diversity variations with time,0
8022,can magnesium bicarbonate be absorbed in the mouth?,0
10726,How to find the LCP of string pairs in a set,0
7717,Do apes and humans share 99% of DNA or 99% of genes? What is the difference?,0
354,$\lim_{n \to \infty} \frac{\ln x^q}{x^p}$ not necessarily =0 for any $p>0$ and $q>0$ right?,1
3023,Determining if a function described by a Taylor series has a relative extremum at a point,1
3922,"Primitive root of unity, GCD-Identity",1
10998,Neural Network Weights per input nodes,0
7031,Is the SRY gene the sole responsible of biological male sex?,0
2946,Construct sequence of disjoint sets from monotonic sequence of sets,1
4531,What thoughts should I be having when proving the Euclidean Division Algorithm?,1
2898,A sequence of closed non-self-intersecting curves on the unit sphere,1
11397,Testimonial section CSS inheritance and proper use of HTML5 elements,0
5799,(Olympiad Question) $f(2x) + 2f(y) = f(f(x+y))$,1
10505,"Separating data from string representation of objects, with added extras",0
8886,"Is hunting animals, crafting and attacking/defending from enemies intellectually equivalent to learning quantum physics?",0
8505,What is carbon in the soil?,0
2284,What is the method for finding the reciprocal lattice vectors in this 2D lattice?,1
10052,About the properties of the coresets in k-median clustering,0
5395,Double Expectation Problem: Finding E[N] of coin flipped until 3 heads appear in a row. N=number of flips,1
3024,normal distribution hazard rate increasing function,1
5028,Construction of the projective plane over $\mathbb{F}_3$,1
8834,"Woodpecker pecking, an effective evolution?",0
4496,"Doubt about function value (expected undefined, but Wolframalpha says otherwise)",1
2009,minimal value of integral,1
8663,Alternatives to ethidium bromide for staining small nucleic acids?,0
6423,Can all oxygen be provided cutaneous in humans?,0
4812,Field theory: an equality involving the number of homomorphisms from an extension $E$ of $F$ to $\overline{F}$,1
542,Is there a strategy for the predator and prey which is strictly dominant?,1
9659,Replace every letter in the string with the letter following it in the alphabet and capitalize vowels,0
2535,"How to represent the notion that ""at least one event occured""",1
5205,Chevyshev inequality for difference of random variables,1
1241,Kan extenstion and left adjoint,1
6277,Does food really give our bodies the energies that we have determined by burning them in the lab?,0
204,Pell's d prime (often) implies that x(d-1) is prime?,1
7935,Is evolution of gametangia in land plants and charophyceae convergent?,0
3167,Ordered subsequences in die rolls with Markov chains,1
383,Density function of a sum of 75 discrete random variables,1
2894,Is countable base basis for topology,1
6904,How to design a ChIP-exo experiment with controls?,0
6572,How to measure growth of algae with colorimeter,0
10706,if $DSPACE(\log^2n) \subseteq NTIME(n^2)$ is $DSPACE(\log^3n) \subseteq NTIME(n^2\log n)$?,0
11965,Partial Sum operation & solution - Optimizing to O(logn),0
5727,"Given the number ABCD, how many numbers are there given that A+B+C+D is a multiple of 10?",1
5785,Why do we need $||f||_\infty > 0$ to show $||f||_\infty = \sup\{a : \mu(\{x : |f(x)| > a\}) > 0\}$?,1
7749,Why does hypergranulation prevent the epithelialization of a wound?,0
8930,How should species density be calculated for a clumped distribution?,0
905,Finding logarithm by exponent inverse with decimal in denominator,1
9904,Simple single css node parser written in rust,0
6156,Are vacuum centrifuges the same as normal centrifuges?,0
5980,"Is ""+"" a two-place predicate?",1
729,Free abelian group of fractional ideals,1
8969,DNA sequence from the middle of a gene,0
9846,"When you first start a system boot, are you in kernel mode or user mode? Why?",0
5286,Regularization by mollifier sequences,1
4228,$\mathbb{F_2}(\alpha)/\mathbb{F_2}$ is a splitting field of $f(x)$ over $\mathbb{F_2}$,1
3902,Calculate the primary decomposition,1
2231,Trig Reduction With Pythagoras #2,1
10617,Redirecting all pages under a certain directory to a single file,0
5352,About mapping cone complex,1
5685,How do I show that the given group has order $16$?,1
10322,Prove no DFA with four states can accept L={111},0
2646,reference for operator algebra,1
8748,Worm type bug inside of stick? What is it?,0
5335,Function for diagonalizing a vector.,1
714,How to solve this nonlinear ODE?,1
8428,How does Iota-Carrageenan achieve an antiviral effect?,0
9332,What's the difference between Adaptive Control and Hierarchical Reinforcement Learning?,0
8792,difference between neurotransmitters and hormones,0
3978,Is google's definition of polynomial correct?,1
2670,Continuity and Uniqueness Explanation?,1
1446,How many numbers of this form are less than $2^n$?,1
10904,Responsive text by JavaScript,0
2551,Mixed Moment of Weibull distribution finite,1
232,Minimal polynomial of $\sqrt[3]{2} + \sqrt{3}$,1
4255,Mean Value of a Multiplicative Function close to $n$ in Terms of the Zeta Function,1
7509,What changes do ants make to the soil they use for building ant hills,0
2743,If P is a Projective R Module and Q is an Injective R module then $P \otimes_{R} Q$ is Injective,1
7553,Why are there no trees in Texas?,0
10582,Does there always exist a reduction between two NP-hard problems?,0
2896,Asymptotic behavior of moments of log zero-truncated Poisson distribution as intensity goes to infinity,1
9496,How to order the functions based on complexity $2^n$ vs $n^{\log n}$?,0
7590,Reliability of Sanger sequencing,0
6834,Effects of smoking tobacco compared to inhaling other smoke,0
5007,Uniqueness of multivariable derivative,1
7372,How is pain induced by blunt and sharp objects?,0
9683,Return an object but with one property different,0
3100,$8$ is the only fibonacci number who's a cube (except $1$),1
8311,Are there known counterexamples to Hennman's size principle for muscle unit recruitment?,0
6113,How do insects survive the winter?,0
2819,Temporal aberration. Shape of telescope mirror large enough that light transit time is significant,1
404,Use economisation to find linear approximation to x^2-x-1?,1
8230,How is e-value calculated in BLAST 2 sequences (BLAST+)?,0
4124,Least upper bound property iff convergence of Cauchy sequences,1
9796,Is this an example of a type-0 grammar that is not context-sensitive?,0
6865,Can a protein falling below a threshold trigger another response?,0
6794,"Does the term ""upper extremity"" include hands?",0
5661,Changing variables of integration (transfer lemma),1
7868,By what mechanism do our nerves lengthen as people get taller?,0
10923,Creating a slider to adjust the width and two click events,0
10236,"Prove $ L = \{ww^{R} \in \{a, b\}^{*} : |w|_{a} \equiv |w|_{b} \equiv 0$ $ (mod$ $13) \} $ is regular or context-free or neither",0
3302,"Let $n$ be an integer greater than $1$. In a ring in which $x^n = x$ for all $x$, show that $ab=0$ implies $ba = 0$.",1
10817,Decreasing the runtime of this non-abundant sums solution,0
7939,Do antisense transcripts have different names than their sense strand transcripts?,0
3441,"If an element of a field is a primitive $7$th root, why are its powers also $7$th roots?",1
4139,Surjective function on a compact metric space,1
4596,Combinatorial proof of the following identity,1
1667,Momentum Map-Submersion,1
10397,Why is $\mu$ finite looping?,0
3640,Rigorous proof for $a^2+ab+b^2/4 \ge 0$,1
11224,Best combination of elements with defined constraints,0
1447,When is an elliptic integral expressible in terms of elementary functions?,1
3937,Where does the cos(phi) term come from that often shows up in spherical integrals?,1
11245,Client-side API design,0
8094,Identify plant stem parts,0
6019,Are thunder and lightning necessary for any organisms?,0
7286,Why don't protons diffuse out of the mitochondria during chemiosmosis?,0
2899,Extend line in xy-plane when start/endpoint and direction is known,1
1889,Proving Theorem 19.2 in  by Munkres,1
10504,Abstract tree-map function,0
4806,Counting divisibility from 1 to 1000,1
7034,Sequence analysis software suites,0
8847,"Do jellyfish have extra energy reserves for emergencies (a ""fight or flight"" response)?",0
9576,Replace multiple occurrences of a character,0
3933,What is the mathematical explanation for this trick?,1
11380,Idiomatic F# for iterating a seq and mapping whenever changes occur on a given selection,0
9480,PreparedStatement for closable recordset and connection,0
722,Distribution of $X$ when a certain condition is satisfied,1
7321,Does RNA serve as the genetic material of some plants and animals along with viruses?,0
7659,How can a recessive allele propagate until they manifest?,0
10758,Are two CCS processes equivalent with respect to weak bisimilarity if and only if they satisfy exactly the same set of HML formulas?,0
8018,Evolution of autophagy and apoptosis,0
1385,How to proof $ \int_{0}^{x}\int_{0}^{s}d\ f_{+}^{'}(t)\ d\ s = \int_{0}^{x}(x-t)_{+}d\ f_{+}^{'}(t) $?,1
8714,"Can it always be determined if an animal is a carnivore, omnivore, or herbivore by its teeth or are there exceptions?",0
9868,Bot clean written on C++,0
5424,How to show that the given integral equals a finite value,1
777,Matrix-valued function that implies an upper bound,1
1347,A family of generating functions related to generalized harmonic numbers and power functions.,1
