,question,target
696,Transform a recurrence with fraction into a linear recurrence,0
5595,Genetic mutations and new alleles,0
8734,Optimizing rendering with a lot of transformations and save/restore,1
1089,Counting the number of ways that no pair is shown in a shoes drawing experiment,0
9278,"Does there exist a way, within Lambda Calculus, to discover if two free variables are the same?",1
10057,Why does a software video encoder create higher quality output than a hardware video encoder,1
3215,Plant identification,0
6046,Training preamble in convolutional codes,1
6031,Search problems that can also be solved by junction trees and searching cliques,1
8775,Optimizing Codegeneration from Ast,1
902,"On integration, measurability, almost everywhere concept",0
5565,What is the difference between endometrial lining and endometrial stroma?,0
10651,Handling of memorystream with streamwriter efficiency,1
3176,Is there any possible way that hybrids can mate?,0
220,Domain Issue: Notation,0
2648,Necessary condition for improper integral of odd and even functions to converge,0
11078,Listener callback functions,1
833,Solving a simple systems of equations,0
1946,Is a non-empty Language required to contain the empty string by definition?,0
425,Volume of the unit ball through areas of spheres,0
735,Is $E(f(x))$ always a constant?,0
6132,Is persistence a property of a database?,1
4969,Can a person die instantaneously from internal damage to the brain?,0
266,"If $\{u_1,...,u_n,v_1,...,v_k\}$ is a basis does it necessarily follow that $\{u_1,...,u_n\}$ is linearly independent?",0
11120,Intercept URL containing values or not,1
4568,What happens to the nitrogen when an oxygen machine delivers only oxygen?,0
9675,Parallel quicksort algorithm taking way too long,1
10392,Performing tasks concurrently,1
3306,Why is compensatory negative supercoiling generated in a positively supercoiling ccDNA?,0
9785,pull things from lazy source till timeout is reached,1
2057,I am not able to make the required GP to solve this,0
10197,How much math does one need to know to understand discrete math/structures for computer science?,1
8983,Drawing an implication graph for 2-SAT clauses,1
1697,How can I show that a continuous homegenous operator maps a maximal connected element to itself?,0
4901,Changing time and rpm of centifuge,0
6748,Shopping cart in Rails for karaoke items,1
3396,Non competitive inhibitors and Uncompetitive,0
939,Is this inequality true for all k ? $\sum_{n=k}^{n=+\infty} \frac{1}{n^4} \leq (\sum_{n=k}^{n=+\infty} \frac{1}{n^2})^3$,0
961,Difference between supremum and upper bounds and between infimum and lower bounds,0
4361,Locomotion of Hydra: Why Somersaulting is better than Loop locomotion when moving to a larger distance?,0
5782,Getting xyz co-ordinates from a .map file (CCP4 format) in VMD,0
2034,"If the dual of a topological vector space separates points, does it separate a point and a closed subspace?",0
6611,"What is the generating algorithm for the ""komb"" instances found on satcompetition.org?",1
6603,Arranging Buttons on a Process Enumerating Application,1
2069,What is the difference to compute double integral?,0
11478,Quickselect algorithm in Swift,1
2456,What are the distinct cyclic subgroups of order 12 in $\mathbb{Z}_6 \times \mathbb{Z}_{10}^\times$?,0
10609,Why a language specified by a regular expression is not a complement of a given language?,1
10293,Calculating multiple car prices from a file,1
8578,How to find max margin for non-separable SVM?,1
11046,Types of pipelining?,1
3888,What happens to the brain during meditation?,0
3930,Is this maritime plant a species of zostera?,0
2608,Methods for calculating the mean and variance of a distribution created from the addition of two normally distributed quantities,0
6458,Reading Values From Enviromental Monitor XML Feed,1
8325,Finding the maximum substring for which a given predicate is true,1
9912,React timer application,1
8520,Optionally disabling a call-tracing decorator in Typescript,1
10295,Target src/main.rs::main()?,1
1367,automatic differentiation on matrix-vector product,0
8731,Counting characters in a text file,1
2764,"With circular vertical motion and linear horizontal motion, how to move in a straight vertical line.",0
9602,Filter dataframe based on unique values in multiple columns and drop rows based on index,1
9664,Is there a grammar (not necessarily context-free) that generates $n^2$ zeroes?,1
3543,Recombination frequency as a function of genomic location in E coli?,0
8063,Add 1 to an integer represented as an array of digits,1
11367,Faster method to find data using search word?,1
5257,How do I know which alleles the parents have?,0
3307,What species of mulberry is this?,0
5028,How does 'phosphorylation of glucose' maintain concentration gradient in membrane transport (facilitated diffusion)?,0
7877,Get the value of the precedent day in a pivot table,1
9873,Improving a function from using 1-D arrays to 2-D arrays as argument,1
2003,Show function series is uniformly convergent by the derivative and pointwise convergent,0
9216,Creating a directory structure from JSON,1
10693,Can every DFA be converted to an equivalent one that has a single accept state,1
5722,Decoding animal language (dolphins etc),0
8879,How does this Turing machine accept $a^n b^n$?,1
2139,quotient manifold theorem,0
10036,Interval Subtraction,1
11250,Asymptotic runtime of recursive algorithm uisng subsitution method,1
3303,Is there a bacterium that became a virus?,0
7913,Calculating speedup for a two-way superscalar cpu,1
11010,Context free grammar to Chomsky normal form,1
9329,How to calculate the weight between neurons in ANN?,1
8345,Why is the initial state of Zobrist hashing random?,1
7743,Monitor webserver accessibility inconsistencies,1
1610,Are $(\exists x)(\exists y)$ and $(\forall x)(\forall y)$ equivalent to $(\exists y)(\exists x)$ and $(\forall y)(\forall x)$ respectively?,0
10128,Creating a CFG that connects lengths of three blocks,1
3704,Effect of opposing electric charges on cells,0
10634,Calculate Pagerank of three nodes,1
5065,Have there been studies done to test Immortality of cancer cells in culture?,0
4500,Conjugated deoxyribonucleotides,0
11960,What do you get when you add $O(n)$ to itself $n$ times?,1
5777,Energy transformations in chemiosmosis and ATP synthase,0
2857,Does HOMFLY-PT polynomial for links ever vanish?,0
5047,Are exosomes useful as a transfection or delivery mechanism in gene editing?,0
10783,Can you help me optimize this code that calculates a Simple Moving Average?,1
965,Inverse Laplace Transform of $\frac{1}{e^s-1}$ and $\frac{s}{e^s-1}$,0
11189,What is the definition of a property?,1
8800,Random Prime generator,1
10311,Find a hole while travelling along an infinite wall,1
8018,A filled_multi_array Template Function for Boost.MultiArray in C++,1
7780,CS50 - Bleep suggestions,1
560,Construction based on circumcenter and incenter,0
5317,How To Avoid Macro-Evolution Confusion?,0
10630,What is the time complexity of memory allocation assumed to be?,1
74,Uniform Convexity Property,0
6822,Minimum edge deletion partitioning,1
581,"Find integers $\alpha$ and $\beta$ such that $255\alpha + 63546\beta= gcd(255,63546).$",0
3714,How long is one generation for a mosquito?,0
5576,Viruses affecting transmission capability of mosquitoes,0
2162,Product rule for logarithms works on any non-zero value?,0
5480,Identification of a larva,0
8042,LL(1) grammar for the untyped lambda-calculus,1
10904,Is it compulsory that every infinite set be non regular?,1
759,Maximum determinant of $3 \times 3$ matrix,0
7344,quicksort recurrence relation,1
11315,Password expiry notification script,1
5312,Help me identify this... plant? fungus?,0
4601,How can I generate a random DNA sequence?,0
877,Prove that a certain sequence is increasing and find its limit: $a_1 = 1$ and $a_{n+1}=n(1+\ln a_n)$ (and $(a_n)^\frac{1}{n}$),0
11468,"How can the max-flow and min-cut problems, if dual to one another, both have unbounded optimal value?",1
3128,"What percentage of the human genome hasn't been sequenced yet? If percentage estimates aren't precise, why is it difficult to estimate?",0
3285,Biological data source of trees,0
7355,Isometric Projection and Culling,1
10318,Total Number of Bits Needed to Represent a List of N elements,1
11029,Does strong typing contribute to better performance optimization by compiler?,1
3527,How can I differentiate between polysaccharide bands and protein bands on SDS-PAGE?,0
8500,Lexicographically Smallest String,1
1128,"Under what conditions is the operator $Ax = [x, y]x'$ a projection?",0
7419,Is Event.wait necessary here?,1
6440,graph decomposition into simple cycles,1
7884,Efficiently calculate the value of an arithmetic sequence,1
2450,solution of non linear differential second order equation,0
11600,Unrestricted grammar which generates $\{ a^1\#a^2\#a^3\#\dots \#a^k \mid k >0 \}$,1
8428,"A monad is just a monoid in the category of endofunctors, what's the enlightenment?",1
11958,PHP strpos() as a way to implement an swear word filter,1
4994,What is a cortical circuit?,0
1773,"Show that $\mathrm{min}(\frac{a}{b},\frac{a'}{b'}) \leq \frac{a+a'}{b+b'} \leq \mathrm{max}(\frac{a}{b},\frac{a'}{b'})$",0
2356,If and only if condition for Simpson's paradox,0
1241,Unique line in $\mathbb{P}^4$ intersecting three pairwise non-intersecting lines not in a hyperplane.,0
7885,"Get chat message data from table, grouped by date",1
5740,new DNA sequencing technologies?,0
2492,Chain rule for multiple variables,0
10319,Euler #3 largest prime factor,1
8700,Lottery number generator,1
8240,"If P=NP, which two languages are NOT NP-complete?",1
7043,Which method for ODE instead of Euler's?,1
306,Lower bounding the expectation of an infimum,0
11807,Dynamically loading CSS files based on URL or URI in PHP,1
11177,Including a page specified in query string,1
11989,Changing Component Style,1
5166,Why do Major and Minor grooves exist in dna strands?,0
2271,How to solve this Pell's equation $x^{2} - 991y^{2} = 1 $,0
7713,Diagonal gradient optimization,1
6960,C# function to execute queries in a SQL Server database,1
5113,"How likely will 2 normal bacteria ""attack"" each other if they infect the same parts of your body?",0
1960,Equivalence of transversality conditions,0
11841,Trie sorting based on word frequency,1
8122,Is Post Correspondence Problem in NP?,1
2333,Modular arithmetic problems,0
6621,NoSQL-based sequence generator,1
7497,Pattern for prototypal class creation,1
11670,DRYing out my action creators,1
7594,Find the smallest binary digit multiple of given number,1
2603,Eavaluating an indefinite integral,0
8771,Trying to implement cross-class functionality that needs a field to operate in C#,1
469,Convexity of a trace of matrices with respect to diagonal elements,0
2187,Is there a faster way to solve this problem?,0
6016,Conversion of RE to NFA,1
5638,What type of fish is this,0
1902,$E_{\infty}$ algebra in characteristic zero,0
